label,text
1,- 1 côte de boeuf de 2 kg environ - 200 g de beurre - 2 jaunes d'oeufs - 8 cl de verre de vinaigre doux - 2 échalotes - quelques branches d'estragon - ciboulette - sel et poivre
0,"- 500 g de queue de lotte - 100 g de miettes de crabe - 3 jaunes d'oeuf - 40 cl de crème fraîche épaisse - 3 cuillères à soupe de maïzena - muscade en poudre - sel, poivre"
0,- 100 à 150 g de crevettes de belle taille (décortiquées ou non) - 1 gros avocat - 1 jus de citron vert - 1 cuillère de crème - 2 cuillère de sauce Shoyu (soja japonaise) - une belle pointe de couteau de vanille en poudre - Une larme de cognac - Du poivre (pas de sel)
1,- une aubergine - 300 g de tagliatelles fraîches - 1/2 oignon - 100 g de lardons fumés allumettes - 3 tomates - 2 cuillères à soupe d'huile d'olive
1,- 4 tournedos de boeuf - 1 foie gras de canard (environ 180g) - 2 à 3 pommes de style Granny - 1 à 2 cuillères à soupe de crème fraiche épaisse - Sel &amp; poivre
0,"- 1 boîte d'escargots au naturel (4 douzaines)  - 12 champignons de Paris de taille moyenne (5 cm de diamètre) ;  - 150 g de beurre - 2 échalotes émincées finement - 1/2 gousse d'ail dégermée - 1/2 botte de persil plat finement ciselée - 1 petit verre de vin blanc - sel, poivre"
2,- 1 pâte brisée - 1 pomme - 4 branches de rhubarbe - 1 barquette de framboises - 2 oeufs - 100 g de sucre - 1 poignée d'amandes effilées - 20 cl de crème liquide - cannelle en poudre
0,"- 2 kiwis - 2 tomates - sel, poivre - huile au choix - citron ou vinaigre"
0,- 1 pâte feuilletée (du commerce)  - 1 boîte de thon naturel - 1 sachet de ratatouille congelée - 40 cl de crème fraîche - 10 olives vertes ou noires (selon les goûts)  - 200 g de gruyère - 1 pincée de sel - du poivre - des herbes de Provence
1,"- 8 petites courgettes - 60 g de beurre - 150 g de crème fraîche épaisse - 2 cuillères à soupe de ciboulette hachée - sel, poivre du moulin"
1,"- 4 grosses saucisses(natures ou aux herbes) - 10-15 choux de Bruxelles - 4 carottes - 1 grosse cuillère à soupe de crème - Persil(la valeur d'un creux de main), sel, poivre"
2,"- 1 boîte de lait condensé non sucré entier (7,5% de matières grasses)  - sucre glace (ou sucre en poudre en proportion, voir ci-dessous)"
0,- 5 kg de manchon de canard gras - 18 g de sel fin - 2 cuillères à café de poivre - 7 cl d'eau
1,"- 250 g d'emmental - 250 g de saucisson à l'ail - 100 g de champignons de Paris frais - 1 piment rouge (facultatif) - 2 oeufs durs - 2 cuillères à soupe d'un mélange de fines herbes hachées Pour la sauce : - 60 g de petits oignons - 2 cuillères à soupe de vinaigre de vin rouge - 1 cuillère à café de moutarde forte - 5 cuillères à soupe d'huile (olive de préférence) - sel, poivre"
2,- 500 g de fromage blanc - 100 g de crème fraîche - 125 g de miel liquide - 125 g de fraises
0,- 2 belles courgettes - 3 petites carottes - 10 bâtonnets de surimi - 1 rouleau de pâte feuilletée - 4 œufs - 20 cl de crème liquide allégée - sel - poivre
2,- 500 g de cerises - 250 g de pain brioché - 25 cl de lait - 100 g de sucre - 75 g de beurre - 3 oeufs - 75 g de poudre d'amandes - 90 g de farine - 1 sachet de levure - 1 cuillère à soupe de chapelure - 1 pincée de cannelle en poudre - 1 tourtière
1,- 6 cuisses de pintade - 50 g de beurre ou autre matière grasse - 75 cl de cidre brut - 20 cl crème fraiche - 1 cuillère à soupe de Maïzena - 6 ou 8 pommes fruit (n'importe lesquelles mais pas granny) - sel et poivre
2,- 1 boîte de biscuit à la cuillère - 250 g de mascarpone - 3 œufs - 75 g de sucre - 2 citrons - 2 feuilles de gélatine - du rhum
0,"- 2 rouleaux de pâte feuilletée - 6 petits suisses - un fond de jambon blanc - 1 oeuf - sel, poivre - persil - ciboulette"
2,- 6 jaunes d'oeuf - 1 l de lait - 300 g de sucre - 65 g de maïzena - 1 citron - 1 bâton de cannelle
1,"- 1 potimarron moyen - 1 petit oignon rouge - 1 gousse d'ail violet - 6 cuillères à café de parmesan râpé - 3 œufs - 5 cl de lait écrémé - 6 pincées de noix de muscade - sel, poivre 5 baies - 1 cuillère à soupe d'huile d'olive"
1,- 3 oignons - 2 poivrons verts - 5 tomates - 5 oeufs - 1 verre d'huile de tournesol - 1 pincée de sel et de poivre
1,- 2 cailles - 4 pommes - 1 brique de crème fraiche allégée semi épaisse - 3 cuillères à soupe de miel - cannelle en poudre - anis en poudre - gingembre en poudre - sel / poivre - quelques gouttes de tabasco (selon les goûts) - de l'huile pour la sauteuse (1 ou 2 cuillères à soupe)
0,"- 3 courgettes moyennes - 1 poivron rouge - 300 à 350 g de saumon frais  - 5 oeufs  - 2 cuillères à soupe de crème fraîche - 1 cuillère à soupe de Maïzena - sel, poivre"
1,- 800 g de rognons de veau - 2 gousses d'ail - 3 cuillères à soupe de persil haché - 10 g de beurre - 10 cl de Madère
1,"- tagliatelles - 1 pot de ricotta - 150 g de cerneaux de noix - facultatif : 1 gousse d'ail  - 2 cuillères à soupe d'huile d'olive - sel, poivre"
1,"- 2 blancs de poulet - 1 poivron rouge ou vert - 1 petite boîte de sauce tomate, sauf sauce tomate à la viande - 1 oignon - 1 bouquet garni - 1 petite boîte de champignons émincés - huile, sel, poivre"
2,- 125 g de beurre - 4 œufs (séparer les jaunes des blancs) - 200 g de sucre - 120 g de farine - 200 g de noisettes en poudre - 50 g de noisettes écrasées - 50 g de chocolat pâtissier - 2 cuillères à café de levure en poudre - 1 pincée de sel
2,"- 170 g de beurre - 200 g de sucre (roux si possible, c'est meilleur !) - 1 sachet de sucre vanillé - 4 oeufs - 30 g de crème fraîche - 30 g de miel liquide - 130 g de noisettes râpées (sachet tout prêt, style Vahiné) - 80 g de farine - 1 cuillère à café rase de levure chimique"
0,- 800 g de pommes de terre - 6 oeufs - 1 boîte de miette de thon à l'huile de 200 ml - 10 cornichons au vinaigre - 20 olives noires - 5 cuillères à soupe de mayonnaise - sel et poivre
1,- 300 à 400 g de grosses crevettes - 300 g de mélange de petits légumes surgelés au choix - 150 g de champignons de Paris ou Shiitake surgelés  - 1/2 bouquet de coriandre fraîche lavée et émincée - 2 feuilles de menthe fraiche - 1 dosette de safran en poudre - 250 g de tagliatelles (soit environ 8 nids) - 4 gousses d'ail pressées - 2 pincées de piment d'Espelette - huile d'olive - huile de sésame - sel - 2 litres d'eau - un faitout et un wok
1,- 1 tête de veau roulée et précuite - 4 carottes - 4 navets - 1 oignon - 1 bouquet garni - 1 oeuf dur - 2 cuillères à café de cerfeuil hachés - 6 radis roses hachés - 1 cuillère à soupe de moutarde - 3 cuillères à soupe de vinaigre - 1 cuillère à soupe d'huile - sel et poivre
0,"- 1,5 kg de morceaux de poulet - 250 g de lard fumé - 200 g de jambon cuit - 150 g de veau - 150 g de lard gras - quelques morceaux de truffes - un peu de foie gras - 2 oeufs - 20 cl de cognac - bardes de lard - sel, poivre"
1,- 400 g de pâtes - 1 camembert (attention : le camembert doit être dans un emballage en bois) - environ 150 g d'épinard frais - 100 g de parmesan - de l'huile d'olive (extra vierge si possible) - 2 gousse d'ail - 1 branche de romarin - sel - poivre
1,- 1 épaule d'agneau désossée (garder l'os)  - 40 cl de bouillon de volaille - 500 g d'ail - romarin (facultatif)  - 20 cl de crème (facultatif)
1,- 500 g de Pundu surgelé (feuilles de manioc) - 1 poivron vert - 1 aubergine - 1 poivron rouge - 3 oignons - 1 poireau - 1 concombre - 1 boîte de 300 g de sardines à la tomate (pilchard) - 1 poisson séché et fumé (fishcat) - 300 g de haricots rouges ou blancs en conserve - 2 cuillères à soupe d'huile d'olive - 2 cuillères à soupe d'huile de tournesol
2,- 1 pâte sablée - 125 g de poudre de noix + quelques cerneaux - 75 g de beurre - 100 g de cassonade - 100 g de miel - 4 jaunes d'oeufs - quelques gouttes d'extrait de vanille
1,- 2 courgettes - 1 poivron - 250 g de lardons - 1 pâte à pizza - 2 cuillères à soupe de miel - curry
2,- 200 g de farine complète - 100 g de farine blanche - 250 g de miel - 10 cl de crème liquide - 10 cl d'eau - 1 oeuf - 1 sachet de levure - 1 sachet de sucre vanillé - 1 cuillère à café de gingembre - 1 cuillère à café de cannelle - 1 cuillère à café de muscade - 1 cuillère à café de graines d'anis vert - 1 cuillère à soupe d'eau de fleur d'oranger
2,- 5 oeufs - 100 g de sucre - 100 g de farine - 50 g de beurre - 1 sachet de levure chimique - 2 sachet de sucre vannillé - 100 g de framboises - 100 g de confiture de framboises - 50 centililtres de crème fraîche liquide - 150 g d'amandes effilées
0,- une grosse boîte de pois chiches - 4 grosses carottes - 4 belles oranges (sanguines de préférences)  - 1 poignée de graines de sésame - 2 cuillères à café de mélange 4 épices - huile d'olive - vinaigre balasmique
2,- 125 g de sucre - 1 oeuf - 7 cuillères à soupe de lait - 200 g de farine - 1 paquet de levure alsa - 1 petite boîte (220g) de fruits au sirop (ananas ou abricots surtout)
2,- 200 g de beurre - 100 g de sucre  - 2 oeufs + 1 jaune d'oeuf pour dorer - 300 g de farine  - sucre en poudre
2,"- 150g de mascarpone - 6 pommes - 80 grammes de spéculos - 50g de sucre en poudre - 4 oeufs - cannelle - 2,5 cl de calvados (facultatif) - 1 pincée de sel - pralin"
1,"- 2 grosses patates douces (500gr) - 1 beau poivron jaune - 2 oignons hachés - 400gr de cocktail de fruits de mer (a toujours avoir au congel!) - 3 petits oeufs - 1 c à café de fumé de poisson - 2 c à soupe de farine - 25 cl de crème fraiche - 10 à 15 cl de lait - Gruyère rapé ( 1 belle poignet: facultatif mais meilleur!!!)- huile d'olive, sel, poivre"
1,"- 1 cuissot de chevreuil préparé par votre boucher - huile - vin blanc sec - 150 g de rondelles de poires séchées (les poires séchées s'appellent aussi des poires ""tapées"", on peut en trouver en épicerie fine) - 8 poires à cuire - beurre - cannelle en poudre - thym et laurier - sel et poivre"
1,"- 1 kg de palette de porc fumée - 8 pommes de terre  - 7 carottes  - 4 navets - 1 ou 2 poireau(x) (selon leur grosseur) - 1 branche de céleri - 1 gros oignon piqué de 4 clous de girofle - fines herbes (thym, laurier, romarin..)  - sel et poivre"
1,"- 1 pintade d'environ 1,7 kg - 4 carottes - 2 oignons - 1 branche de thym - 2 feuilles de laurier - 250 g de lardons ou plus diététique une barquette de bacon en bâtonnets - 400 g de lentilles vertes - 2 tablettes de bouillon de poule dégraissé - sel, poivre (attention au sel car le bouillon + les lardons peuvent suffire à certains d'entre vous)."
1,"- 1 pâte feuilletée - 1 grosse boite de thon - 1 boite de lardons - 25 cl de crème liquide - 2 tomates - moutarde - gruyère - sel, poivre"
1,"- 400 g de morue déssalée - 1/2 botte de cardons - 1 kg de potiron (sans la peau) - 125 g de polenta - 3 à 4 anchois - 25 cl de crème fraîche - laurier, thym, ail, sel et poivre - 1 sachet de fumet de poisson - chapelure, amandes en poudre et parmesan (125g)"
2,- 1 litre de lait (entier de préférence) - 60 g de semoule de blé fine - 120 g de sucre semoule - 100g de chocolat-dessert en poudre - une machine à pain
2,- 250 g de farine - 10-15 g de levure sèche - 1 pot de 125 g de yaourt nature - 1 oeuf entier + 3 jaunes - 1 cuillère de rhum - pincée de sel - huile
1,"- 4 filets de flétan (surgelés ou frais) - 500 g de capellini (ou spaghetti) - 1 oignon émincé - 1 cuillère à soupe de graines de moutarde - 4 belles tomates - curry, épices pour poisson - 1/2 cuillère à café de sel - 20 cl de faisselle ou crème fraîche épaisse - 1 cuillère à soupe de cumin en poudre - 1 cuillère à café de coriandre en poudre - 1/2 cuillère à café de gingembre en poudre - sel, poivre"
0,"- 1 petit choux-fleur bien frais - 1/2 bouquet de coriandre  - 1 cuil à café de moutarde - 1  citron - 1 à 2 cuil à soupe d'huile d'olive - sel, poivre"
2,- 2 feuilles de brick - 600 g d'ananas surgelé coupé en morceaux - 20 cl de crème liquide  - 4 cuillères à soupe de noix de coco râpée - 3 cuillères à soupe de rhum - 150 g de sucre en poudre - 1 cuillère à café de vanille en poudre - 20 g de beurre - 4 cuillères à soupe de sucre glace - quelques feuilles de menthe (fraîche ou surgelée)
1,- 2 escaloppes de poulet - 4 ou 5 échalotes - 1 cuillère à café de curry - 1 cuillère à soupe de crème liquide - 1 verre de vin blanc - sel et poivre - 20 g de beurre
0,"- une pâte brisée - 350 g de petits pois pré-cuits - 1 à 2 briques de crème fraîche liquide - 2 oeufs - sel, poivre - cumin en poudre"
2,- 125 g de farine - 1 pincée de sel - 2 gros oeufs - 25 cl de lait - 5 cl d'eau - 50 g de beurre salé - 1 cuillère à soupe de sucre - 1 sachet de sucre vanillé
2,- 2 bananes - 1 cuillère à café d’extrait de vanille liquide - 100 g de chocolat - 20 cl de lait - 100 g de sucre semoule - 1 sachet de sucre vanillé - 75 g de crème fraîche - 3 pots de yaourts bulgares
1,"- 1 beau magret de canard - 4 belles échalotes - une bouteille de vin rouge (plus le vin est bon, meilleure est la sauce) - 1 petit pot de crème fraîche épaisse - un peu d'huile d'olive"
2,- Pour la pâte aux pépites de chocolat : - 2 œufs - 100 g de sucre - 8 cuillères à soupe de Maïzena - 100 g de pépites de chocolat - Pour la pâte au chocolat : - 3 œufs - 100 g de sucre - 6 cuillères à soupe de farine - 100 g de chocolat en poudre - Pour la décoration : - 1 bombe de chantilly ou des grains de sucre
0,- 2 courgettes - 50 g de dés de saumon fumé - 1 oeuf - 1 grosse cuiller à soupe de crème fraîche ou de fromage blanc - 1 botte d'estragon - 1 cuillère à café de maïzena - 1 cuillère à soupe d'huile d'olive
1,- 6 cuisses de lapin (ou 3 râbles) - 6 fonds d'artichauts cuits - 3 cuillères à soupe de farine - 50 cl de lait - 1 oignon - huile
2,- 500 g de farine tamisée - 25 cl de lait tiède - 3 cuillères à soupe de sucre - 2 oeufs  - 1 cuillère à soupe de kirsch (facultatif) - 75 g de beurre - 1 pincée de sel - 20 g de levure de bière
1,- 1 pâte feuilletée - 250 g de viande de bison - 1 échalote hachée - 1 cuillère à soupe de persil haché - 1 cuillère à soupe d'estragon haché - 1 cuillère à soupe d'huile - 1 oeuf + 1 jaune d'oeuf - 5 cl de porto - Pour la sauce aux légumes : - 3 carottes - 2 poireaux - 2 oignons - 20 g de beurre - 20 cl de crème liquide - sel et poivre
2,- 1 pâte sablée  - 3 jaunes d'oeufs - 3 cuillères à soupe de sucre fin - 18 cl de crème liquide - 125 g de framboises - 125 g de fraises
1,"- 2 belles aubergines ou 3 petites - 250 g de viande hachée - 125 g de gruyère râpé ou mieux du morbier en lamelles (ou comté) - 20 cl de crème fraîche - ail - sel, poivre,muscade"
2,- 250 g de farine - 50 g de beurre - 2 oeufs - 40 g de sucre - 1 sachet de sucre vanillé - 1 sachet de levure - 20 cl de lait - extrait d'amande amère (facultatif) - 35 cl de crème pâtissière refroidie (vous pouvez l'acheter ou la préparer) - 100 g de pépites de chocolat (ou moins) - 1 jaune d'oeuf
1,"- 600 g de pâtes longues (nouilles, bucatini, chitarra, spaghetti, etc.) - 3 tranches de jambon cru - 24 queues de crevettes surgelées - 18 tomates cerises - 400 g de haricots verts - 1 oignon - 40 cl de crème fraîche - 100 g de pesto à la Calabraise - 8 cuillères à soupe d'huile d'olive - poivre de Cayenne - sel et poivre - Facultatif : liant instantané"
0,- 3 poireaux - 400 g de pommes de terre - 75 g d'oseille - 50 g de beurre - 10 cl de crème - cerfeuil haché - sel et poivre
0,- 1 oeuf - 1 tasse à café de sucre - 1 tasse de farine - 1/2 tasse de rhum - 2 tasses de lait - 1 pomme
1,"- 1 grosse courgette - 2 tomates - 5 ou 6 gros champignons - 2 œufs - 20 cl de crème liquide - 30 g de feta - 50 g de gruyère râpé - sel, poivre - muscade, raz el hanout - huile d'olive"
1,"- 3 gousses d'ail - riz rond : 2 poignées par personne + une poignée pour la poêle - 12 crevettes - 5 ou 6 seiches - 1 grosse poignée de moules - 1 poignée de persil haché - 400 g de tomates concassées - 1 capsule de safran - spigol - sel, poivre - 1 cube de volailles pour avoir davantage de bouillon"
2,- 500 g de mascarpone - 400 g de framboises fraîches ou surgelées - 24 biscuits roses de Reims - Crême de mûre - 6 oeufs entiers - 120 g de sucre glace - 1 poignée de mûres et quelques feuilles de menthe fraîche pour la déco
1,"- 1 kg de brocolis (vous pouvez utiliser des surgelés) - 250 g de pavé de saumon - 50 cl de béchamel - 50 à 100 g de fromage râpé - sel, poivre, noix de muscade"
2,- 25 bonbons Arlequin de Lutti - 30 g de sucre semoule - 45 cl de lait demi-écrémé - 15 cl de crème liquide entière - 1 blanc d'oeuf
1,"- 500 g de spaghetti - 2 boites de sardines à l'huile (d'olive de préférence) - 2 courgettes - 3 gousses d'ail - 2 cuillères à soupe d'huile d'olive - une pincée de piment fort en poudre - Sel, poivre"
2,- Pour la pâte sablée : - 200 g de farine - 60 g de beurre salé - 50 g de cassonade - 1 jaunes d'oeufs - 1 cuillère à soupe de lait - 1 bouchon de rhum - eau - Pour la crème pâtissière : - 50 g de sucre - 25 cl de lait - 25 g de farine - 1 sachet de sucre vanillé - 2 jaunes d’œufs - Pour le sirop : - 100 g de confiture (fruits rouges) - eau
