label,text
1,Filets d'églefin roulés
2,Tortillas sucrées aux bananes et sauce caramel
2,Tartelette chocolat fraises
2,Gâteau du verger à la ricotta
2,Fruits grillés à la plancha
2,Framboisier de Léonie
1,Barbue au cidre et sa sauce aux crevettes
1,Cake surimi et carottes au curry
2,Gâteau à la crème pralinée
1,Palette aux lentilles
2,Gâteau mantouan
1,Roulade de porc(ou dinde) aux fanes de radis
0,"Tarte aux poireaux, saumon fumé et chèvre"
1,Pavés de saumon sauce facile en papillote
0,Presse de poireaux au thon fumé
2,Maryland cookies
1,Spaghetti au poulet faciles
2,Bredele aux noix
0,Pain de feuilles de blettes
0,Salade minceur croquante au maïs et aux champignons
0,Gaspacho de tomates au basilic
0,Salade de maïs au curry
0,Harira (Maroc)
2,Pâte pour la tarte au chocolat
2,Pêches grillées au sirop d'érable et à la crème de framboise
2,Bugnes croustillantes
1,Lasagnes aux légumes et lardons
2,Verrine Tutti frutti
1,Aubergines roulées à la mozzarella
1,Paëlla al horno (au four)
0,"Salade rafraîchissante au chou blanc, pommes et carottes"
2,Gâteau aux fraises et au yaourt
1,Palette de porc au vin
0,Tarte au poireaux à la béchamel
0,Crème de courgettes au lait de coco
2,Galettes de l'Oranie et de l'Est du Maroc
1,Poulet au Monbazillac
1,Boeuf bourguignon à ma façon
1,Tarte au camembert et aux lardons
0,Les Oeufs souris
0,Couronne aux deux saumons
1,Piperade souletine
1,Pastachou de Mamy
1,Tarte Provençale aux 4 fromages
1,Emincé de poulet aux poivrons de ma maman
0,Crêpes au camembert et aux pommes de Normandie
2,Pêches caramélisées au basilic
0,Tarte au brocoli et tomates cerises
1,Rougaille tomates (Madagascar)
0,Soupe de poivrons rouges simple
1,Cabri ou chevreau au four
1,Quiche jambon mouliné et moutarde à l'ancienne
2,Sablés grecs aux amandes (Kourabiédès)
2,Charlotte aux framboises crémeuse
1,Gnocchi aux St Jacques
1,Feuilletés roulés au thon
2,Fougasse moelleuse à l'anis
2,Gâteau à la banane et à la cannelle
0,Cake tomates basilic
0,La vraie pissaladière niçoise
1,Jarrets de porc aux poireaux et pain d'épices
1,Tarte courgettes surimi
1,Emincé de choux blanc et crevettes à ma façon
1,Brochettes de Saint Jacques au lard
1,Potée aux saucisses de francfort
2,Tourte à la crème de noix de coco vanillée
0,Soupe aux navets et cerfeuil
1,Filet de boeuf Wellington
2,Pâte sablée à la poudre d'amandes
2,Biscuit à la cuiller
2,Tarte aux mirabelles et aux amandes
2,Petits gâteaux aux amandes et à l'orange
1,Rôti de porc cuit dans une sauce moutarde
1,Colin gratiné aux légumes et au bacon
2,Clafoutis exotique aux abricots secs
2,Panna cotta allégée aux framboises
2,Chinois à ma façon
2,Gâteau à la mousse au chocolat et aux petits-beurre
2,Zaleti (gâteaux vénitiens à la farine de maïs)
1,Pieds paquets de ma grand-mère
0,Saumon mariné à l'aneth
1,NOISETTES DE CHEVREUIL
1,Poulet sauté aux pistaches et aux champignons
1,Croque sicilien
2,Crumble aux poires magique
1,Délice d'aubergines (selon Sofia)
2,Pots de crème saveur Tchaï
0,Potage de carotte au roquefort
1,Tofu façon tortilla
1,Papillotes de saumon au gingembre
1,Paupiettes de dinde aux raisins et pignons
1,Recette vietnamienne
2,Gâteau à la carotte
0,Tarte aux poireaux et à la bière
2,Sorbet orange et coulis de fraise
2,Cookies au beurre de cacahuètes et pépites de chocolat
0,Shimeji (champignon) au beurre
0,SALADE EN COQUES D'ANANAS
2,Quatre-quarts au nutella
0,Soufflés de sole sauce nantua
1,Blanc de poulet à l'indienne au four
1,Bouchées marinières
2,Verrines de fruits au chocolat blanc
2,Pate à crêpes au beurre salé de Marielle
1,Sauté de veau coco-courgettes
1,Poulet indo-chinois
2,Mon moelleux léger citron pomme
0,Salade à la jo
2,Cake du petit déjeuner
1,Courgettes et crevettes aux épices
1,Rôti de porc à la moutarde et aux pommes caramélisées
1,Rôti de lieu à la crème aux herbes
1,Tarte automnale courge-brousse
2,Crumble allégé saveurs d'Orient
1,Fusilli aux courgettes et crème de poivron
0,Salpicon Galicien
0,Tarama jurassien
0,Tartines aux sardines
1,Quiche jambon Forêt Noire
0,Cabillaud en accras
0,Cake de poulet aux courgettes et à l'estragon
1,Gratin de courgettes et semoule au jambon
1,"Quiche aux courgettes et rôti dite ""Miam Miam"""
0,Feuilletés aux asperges sauce Roquefort
1,Joues de porc mijotées aux légumes
1,Poulet à l'ail pour les fans
2,Tarte aux pommes pour les fêtes
1,Pappardelles aux champignons et au jambon
1,Bruschetta
1,Tajine boulettes de boeuf
1,Courgettes farcies au brocciu et à la menthe
2,Oranges farcies
1,Cuisses de poulet à la provençale
1,Tarte au poulet (Argentine)
2,"Charlotte au chocolat, caramel et noisette"
0,Tagliatelles aux courgettes et à l'anis
1,Petits pois surprise
1,Tagliatelles au pesto de tomates séchées
1,Papillote de saumon sauce crevettes-ciboulette
1,Pavés de saumon aux épinards et au boursin (ultra simple)
2,Fanchonettes Bordelaises
0,Démoulé de carpaccio coloré aux deux saumons
1,Cake au saucisson de Lyon
1,Penne au pesto d'asperges
2,Smoothie rouge
1,Curry de porc au cidre
2,Bourguignon aux fraises parfumé au kirsch
2,Petites douceurs aux abricots
1,Couscous à l'épaule d'agneau
0,Langouste rôtie aux épices
1,Pho (soupe vietnamienne au boeuf)
1,Aiguillette de canard d'automne
2,Duo d'ananas et litchis
1,Cannellonis mozzarella jambon
2,Tourte de Linz
1,Papillotes de poulet au citron
1,Pella
1,Risotto aux trois champignons
2,Bûche facon tiramisu
1,Gratin de courgettes au pain d'ail
1,"Riz au poulet, amandes et pignons, sauce crémeuse au paprika"
1,Saucisse à la mie de pain
1,Filet de boeuf de mémé Angèle
1,Queue de lotte aux petits légumes au wok
1,Poivrizo
1,Poulet aux olives et coriandre
2,Gâteau moelleux imbibé à la noix de coco
2,Carrot cake
0,Fromage blanc au pamplemousse
0,Asperges en papillotes au parmesan
1,Purée rose carotte pomme de terre
0,"Cake à l'orange, poisson et carottes"
1,"Tourte jambon, champignons et munster"
2,Charlotte aux pommes de Tante Reinette
2,Clafoutis aux pêches
0,Soupe à l'oignon au vin blanc
1,Papillotes de daurade aux poireaux et au vermouth
1,Gratin de pommes de terre aux deux saumons
1,Oeufs Mornay (repas complet pour un soir)
1,Hamburger du capitaine (galettes de pommes de terre et poulet)
0,Roulades de jambon cru  mozzarella et sa tapenade noire
1,Lasagnes rapides saumon et courgettes
0,Coquilles St Jacques aux quenelles et champignons
1,Chou farci à l'ancienne
1,Croque-monsieur jambon oeuf chèvre
0,Sardines farcies au fromage
2,Cheesecake à la mascarpone et mangues
2,Clafoutis party
2,"Bavarois praliné pistache, coeur de mousse au chocolat"
2,Crêpes Orangette
2,Clafoutis express aux pêches
1,Quiche à la mimolette
0,Soupe de potiron légère et facile
1,Palombes au chou
0,Terrine de crabe et mayonnaise au citron vert
1,Paella façon José
1,Petits légumes d'automne au vin
0,Tartare de Saumon à la Thaï
2,Financiers aux framboises
0,Terrine de foie gras (micro-ondes)
1,Travers de porc au curry et paprika (barbecue)
1,Blanquette de guerre
0,Tarte au saumon fumé et cébette
1,Tarte aux trois poivrons à l'ancienne
0,Aubergines gratinées à la béchamel
1,Poulet au curry à la Kéralaise
2,Gâteau au chocolat à la crème fraîche
0,Taboulé de mes rêves (léger)
1,Omelette aux carottes
0,Tatin Catalane
0,Tofu au sésame
1,Lasagnes sans pâtes de courgettes au poulet et aux épices
1,Timbale de poulet
1,Porkkanalaatikko (Casserole de carottes) (Finlande)
1,Magret de canard sauce miel-orange
0,Pakoras et leur petite sauce qui va bien...
0,Salade de chou aux pommes et aux raisins
0,Samoussa au boeuf (façon Coco)
0,Millefeuille aubergines tomates mozzarella
1,Poulet aux langoustines
1,Boudin blanc pommes-châtaignes
1,Parmentier de poisson rapide
2,Macarons d'Amiens
2,Salade d'oranges cointreau cannelle
0,Soupe pizzaiola
2,Financiers au thé vert
1,Spaghetti à la tapenade
0,Rillettes de saumon au Chablis
1,Nouilles chinoise faciles aux champignons
1,Poulet Sambre et Meuse
2,Pommes caramélisées briochées
2,Cakes sans gluten au caillé de brebis
2,Madeleines à la pâte d'amandes
2,Cuchaule
0,Briouats au fromage
1,Selle de sanglier sauce grand veneur
1,Gratin de crozets savoyard
1,Pâtisson 'SebSab'
2,Tarte au citron hyper-facile !
0,Salade aux graines vite faite d'Isa
1,Gratin de pâtes aux légumes du soleil
1,Brochettes de saumon et de thon japonaises
0,"Salade de melon, crevettes et avocat"
2,Chaussons aux pommes allégés
1,HACHIS PARMENTIER PROVENCAL
2,Croustill'Choco
1,Fondue aux camemberts
1,Pho (recette rapide)
1,"Filet ""cricri"" mignon"
1,Boulettes au parmesan à la sauce tomate
1,Gratiné de moules au lard
1,Lapin à la liégeoise
1,Porc à l'anis étoilé
1,Coquelet sucré-salé
1,Aubergines soufflées à la fourme
1,Tagliatelles au poisson
0,Caviar de courgettes
1,Gnocchis au boeuf et paprika
0,Cônes surprise
1,Ravioles de chèvre aux 2 saumons
1,Endive au jambon dans sa feuille de brick
2,Gâteau au rhum martiniquais
0,Terrine de poivron au basilic
0,Tarte Marie (chèvre et champignons)
1,Pommes de terre farcies (chair à saucisse et champignons)
0,Rosace pamplemousse et saumon fumé
2,Terrine briochée aux pommes
1,Tarte feuilletée à l'aubergine
0,Tatin d'endives aux marrons
0,Pain de viande facile
2,Mousse au chocolat en poudre
0,Salade gourmande pour l'été
0,Soupe glaçée de concombres à la menthe
2,"Riz au lait, coco et citron vert"
1,Lasagnes de bettes
1,Potage Dubarry
0,Soupe aux coeurs d'artichaut
2,Crème choco - ananas
2,Grand biscuit au nutella
1,Charlotte de courgettes
0,Pleurotes sur canapé
0,Tartare de tomates - mozzarella
2,Poiré aux amandes
2,Gâteau de polenta aux pistaches et raisins
0,Pain de mie façon pizza
0,Tagliatelles au courgettes citronnées
0,Tarte aux tomates et au saumon
1,Empanada au chou-fleur et chipolata
1,Oeufs cocotte au micro-ondes (super rapide !!!)
1,Poêlée de pommes de terre/poivrons/champignons
2,Moelleux au citron de Kitaï
2,Blåbaer Ostekake (Norvège)
2,Tourte banane et chocolat
2,Mousse facile aux fraises
1,Beignets croustillants de pommes de terre
1,Lapin à la bière et à la moutarde
2,Gâteau chocolat-café
0,Quiche aux épinards et dés de jambon
1,Tarte à l'oignon et à la tomate
0,Roulés de saumon à la mousse de saumon
0,Velouté de chicons aux crevettes grises
2,Tarte au chocolat à la parisienne
0,Feuille de brick délice
1,Noix de saint jacques sauce au chorizo
2,Bavarois aux fruits
1,Goulash de porc à la crème
1,Aubergines et chair à saucisses gratinées
1,Poulet sauté au gingembre et aux champignons noirs
0,Pain perdu salé tomaté
2,Moelleux au sirop d'orange
1,Quiche au roquefort et noix
2,Muffins variés
0,"Verrine de concombre , feta et crevettes"
1,Espadon pané
2,Glace aux kiwis
0,Caviar d'aubergines
2,Pain perdu au caramel de beurre salé
0,Panequets de saumon fumé au fenouil
2,Soupe aux cerises
2,Semifreddo au chocolat et clémentines confites
2,"Charlotte royale mousse au chocolat, poire et crème de marrons"
1,Aiguillettes de saumon au gingembre
1,Croque épinards et fromage de chèvre
1,Chausson aux lardones et aux légumes
1,Aubergine farcie au boeuf et au poivron
2,Tarte aux pommes et fruits secs
0,Ramequin oeuf - jambon
1,Pastrami burger
2,Kougelhopf de Grand'mère
0,Cassolette de cuisses de grenouille
1,Pavés de saumon au thé vert
2,Crème glacée aux poires
1,Poule au riz au micro-ondes
1,Tarte à la foume d' Ambert
1,Cuisson d'un jambon entier
2,Tarte au fromage de Marisé
1,Haricots blancs frais à la sauce tomate
2,Gâteau de semoule caramélisé à la banane
1,Oeufs en meurette
1,Colombo de poisson facile
1,Galettes de céréales
0,"Saint Jacques, chorizo snacké et émulsion pomme citron vert"
1,Chevreuil au foie gras
2,Ramequins de crème au chocolat
1,Poulet à la chinoise rapide
1,Waterzooï de poulet aux pruneaux
2,Cake au citron et ses écorces confites
1,Poulet à l'indienne
0,Quiche aux restes de poulet
2,Verrine nutella pommes fromage blanc
1,"Cassoulet  facile, pour mes amis"
2,Charlotte à la crème de citron
0,Croustillant de carré frais et chèvre
2,Boudoirs ( biscuits à la cuillère )
1,Tarte minceur multi-légumes
0,Velouté de topinambours et panais
1,Foie gras mi-cuit vieille paysanne
1,Gratin de christophines (Martinique)
0,Coquilles maison
1,Pizza à la chinoise
2,Délicieux crumble pommes quetsches
1,Cannellonis aux 2 légumes
1,Tarte à la tomate et gorgonzola
1,Filet de cabillaud aux échalotes et à la moutarde
0,Nems au porc haché et à l'aubergine rôtie
2,Douillons de poire au chocolat
1,Tarte façon ratatouille
1,Oeuf soufflé au gruyère
2,Marguerites (petits biscuits)
1,"Escalopes de dinde au curry, coco et rhum"
1,Cuisses de poulet en papillote et champignons
0,Coques feuilletées aux crevettes safranée
1,Pâtes sauce crémeuse à l'estragon et aux lardons
1,Emincée de poulet à la crème et moutarde à l'ancienne
1,Sablés nantais aux pommes
0,Soupe de poulet d'anatolie centrale
0,Tarte au fromage de chèvre et au persil
1,Quiche à la viande hachée
0,La pastilla marocaine
0,Feuilleté au porc et au jambon
1,Poulet Lee
2,Crème de mascarpone au coulis d'abricot
1,Gratin de saumon fumé facile
1,Axoa de veau (Pays Basque)
1,Tajine d'agneau aux oignons et aux raisins
0,Velouté d'endives au boursin et aux lardons
0,Aumonières d'escargots au vermouth
2,Le choco-mousse noir et blanc
0,Terrine de courgettes au curry
2,Gâteau au citron
2,Carrés aux dattes moelleux
0,Tarte au saumon et aux poireaux
0,Coquilles à la bourgeoise
2,Cake pommes amandes
0,Omelettes roulées
1,Lapin aux pommes et aux noix
2,Crème au café light
2,Gâteau au chocolat et aux noisettes
0,Bricks farcies à la chair de tourteau
1,Escalopes de dinde gratinées
0,Ceviche de lotte
1,Salade de pâtes de Sophie K
1,"Quiche aux champignons, lardons, gruyère"
2,Pain d'évêque
1,Poulet stroganoff
1,Colombo de poulet guadeloupéen
1,Curry de porc au poivron et au chorizo
0,Soupe verte de concombre et d'herbes fraîches
0,Cake au thon rapide
1,Kig-ha-farz (Bretagne)
1,Noix de Saint-Jacques à la provençale
1,Gigot à l'Algérienne
2,Crêpes aux pommes flambées à la poêle
2,Gâteau des amoureux
0,Fricassée d'escargots aux girolles
1,Tarte macédoine de légumes et curry
1,Tarte douceur au basilic
1,Poulet aux 40 gousses d'ail
0,Tarte au thon de Barbara
0,Concombre sauce aigre douce
2,Fraisier chiboust
2,Gateau chocolat amandes
0,Salade croquante au vinaigre de xérès
1,Boulettes de poisson sauce tomate poivrons
1,Gratin Dauphinois
2,Aumonière aux prunes et sa boule de glace vanille façon Cathy
1,Cake salé au gewurztraminer
0,Pommes de terres nouvelles entières au four
1,Spaghetti saveur citron au thon et aux noisettes
2,Gaufres à la crème fraîche
1,Omelette minute soufflée au fromage
1,Jambon entier cuit au four
1,Curry de viande hachée aux petits pois
2,Cookies au chocolat au lait
1,Thon à la cannelle
1,Lotte rôtie au coulis de poivron rouge
2,Panacotta light aux fruits rouges
1,Goulasch de boeuf au riz
0,Petit nid d'oeuf aux tomates
2,Nappage acidulé pour tartes au fruits
2,Beghrir - Crèpes aux mille trous
2,Tranches aux noix
1,Tomates farcies aux 3 viandes
1,Gambas poêlées
0,Omelette sucrée
1,Boulgour aux lardons et oignons
1,Roulade de porc à l'orange
0,Crème brûlée de foie gras et feuilleté de foie aux amandes
1,Macaroni capra
1,Tajine de porc aux pruneaux et au miel
2,Cookies croustillants aux Smarties ®
2,Cake au citron et au sésame
2,Yaourt biscuité aux cerises
0,Tarte aux pommes de terre (recette du Champsaur)
0,Salade chaude froide
0,Salade de riz maïs poivron petits pois à la mayonnaise
2,Gâteau yaourt pommes sans sucre
1,Travers de porc caramélisés au miel
1,Thon à la banane et à l'ananas
1,Riz au poulet et aux champignons shiitake (Japon)
1,Purée carottes/pommes de terre
1,"Pizza au saumon, champignons et mozzarella"
1,Chapon rôti en grande marinade
1,Turban au jambon de ma grand-mère
1,Ragout de poisson
1,Tournedos de Marseille
1,Poêlée campagnarde aux gésiers
2,Gâteau roulé aux fraises
1,Purée de thon
1,Soupe de chou-fleur aux cheveux d'anges
2,Tiramisu à la crème de marrons
1,Barquettes au jambon et champignons
1,Chili con carne de boeuf haché
1,Roulé façon tarte flambée
1,Soupe tomate mascarpone
1,Couscous rapide
2,Îles flottantes au carambar
1,Carré de boeuf et rouleaux de légumes
2,Gâteau Flamand
0,Pissaladière niçoise
1,Saumon avec crevettes sauce soja
1,Filet Mignon de porc au fromage de chèvre
2,Grande galette sablée bretonne
2,Tiramisu aux Fraises
1,Salade de viande alsacienne
1,Cuisiner un jambon frais entier
2,Tarte aux pommes normande de Mag (16ème rencontre Marmiton)
0,Tartare aux deux saumons
0,Millefeuille brioché au saumon
1,Sauté de poulet sauce soja
1,Risotto au lait de coco et aux crevettes
0,Poulpe au paprika (Grèce)
1,Langue de veau au court-bouillon gratinée
0,"Dôme de Carré Frais au saumon fumé, poireaux et poivrons grillés"
1,Fèves au lard traditionnelles
2,"Amour de fruits rouges, croustillant chocolat blanc et coeur banane"
0,Poulpe à la portugaise
2,Galette des rois à la frangipane au chocolat
1,Coq au vin rosé et ses petits champignons
1,Tarte légère poireaux dinde et fromage blanc
1,"Tarte au colin, carottes et navets"
2,Petits chaussons banane-chocolat
